2152619784,scam,1,10
2153181944,scam,1,10
2153186731,scam,1,10
2153374298,scam,1,10
2153523545,scam,1,10
2153944588,scam,1,10
2153974147,scam,1,10
2154006329,scam,1,10
2154368679,scam,1,10
2154542246,scam,1,10
2154812486,scam,1,10
2155157246,scam,1,10
2155412753,scam,1,10
2155433684,scam,1,10
2155445702,scam,1,10
2155590641,scam,1,10
2155965705,scam,1,10
2155982743,scam,1,10
2156023013,scam,1,10
2156024846,scam,1,10
2156137645,scam,1,10
2156425602,scam,1,10
2156455321,scam,1,10
2156538488,scam,1,10
2156538692,scam,1,10
2156955850,scam,1,10
2157029237,scam,1,10
2157103378,scam,1,10
2157176898,scam,1,10
2157850171,scam,1,10
2157897172,scam,1,10
2157921208,scam,1,10
2157969635,scam,1,10
2157983102,scam,1,10
2157997497,scam,1,10
2158068355,scam,1,10
2158147015,scam,1,10
2158250260,scam,1,10
2158530866,scam,1,10
2158532504,scam,1,10
2158595465,scam,1,10
2159025740,scam,1,10
2159104359,scam,1,10
2159298673,scam,1,10
2159415635,scam,1,10
